"Content","Video title","Duração","Inscritos","Avg Viewed %","Likes","Shares","Views","Impressões","CTR %","Avg View Duration","Ano","Data Publicação","Mês_Ano","Creator","Categoria","Total Comments","Link","Conversão Inscritos","Conversão Comments"
"hA3p2q2qigM","41% DOS GOLS SOFRIDOS PELO CORINTHIANS FORAM ASSIM...",416,136,47.99,1963,97,22100,323689,4.78,"00:03:19",2025,"2025-05-07","05-2025","Celso","EXPLICANDO",60,"https://www.youtube.com/watch?v=hA3p2q2qigM",0.006153846153846154,0.0027149321266968325
"04hd0pXDGHg","POR QUE JOÃO FELIX ENCAIXA NO FLAMENGO MELHOR DO QUE PARECE",378,52,45.46,1148,57,16128,224760,5.25,"00:02:51",2025,"2025-05-06","05-2025","João","COMO JOGA",90,"https://www.youtube.com/watch?v=04hd0pXDGHg",0.003224206349206349,0.005580357142857143
"oSug6Cex19E","NINGUÉM ESTÁ FALANDO ISSO SOBRE A CONTRATAÇÃO DO DUDU",699,379,41.17,3424,411,63438,645905,6.96,"00:04:47",2025,"2025-05-06","05-2025","Felipe","COMO JOGA",249,"https://www.youtube.com/watch?v=oSug6Cex19E",0.005974337148081592,0.003925092216021942
"Leq64_P0TfI","O que Mudou no Real Madrid com Xabi Alonso no Comando?",678,4015,42.78,14804,1023,289628,5633479,3.47,"00:04:50",2025,"2025-05-04","05-2025","Felipe","FUTEBOL NO MUNDO",638,"https://www.youtube.com/watch?v=Leq64_P0TfI",0.01386260996864944,0.002202825693648404
"aPW5Uj4cdmA","BRASIL VAI FICAR NO CHEIRINHO DA BOLA DE OURO MAIS UMA VEZ",473,594,44.53,3335,77,60827,755666,5.76,"00:03:30",2025,"2025-05-03","05-2025","Celso","FUTEBOL NO MUNDO",487,"https://www.youtube.com/watch?v=aPW5Uj4cdmA",0.009765400233448962,0.008006312986009503
"uIyWtruDdws","O QUE GUARDIOLA FALOU pro ROGERIO CENI APLICAR no BAHIA?",437,100,49.49,2090,179,25901,354903,5.47,"00:03:36",2025,"2025-05-03","05-2025","João","EXPLICANDO",105,"https://www.youtube.com/watch?v=uIyWtruDdws",0.003860854793251226,0.004053897532913787
"8ifMJA4Hals","A VERDADE POR TRÁS DA CRISE DO GALO",485,360,50.86,3485,492,48763,634095,5.54,"00:04:06",2025,"2025-05-01","05-2025","Felipe","EXPLICANDO",202,"https://www.youtube.com/watch?v=8ifMJA4Hals",0.0073826466788343625,0.004142485080901503
"HMFyqGhgKr4","COMO DRIBLAR BEM no FUTEBOL",450,1594,52.19,8935,1067,135854,1824249,6.36,"00:03:54",2025,"2025-04-30","04-2025","João","COMO SER JOGADOR",110,"https://www.youtube.com/watch?v=HMFyqGhgKr4",0.011733184153576633,0.0008096927584024026
"LyodxQRU24A","CALMA AÍ… ESSE É O MESMO PEDRO QUE A GENTE CONHECIA?",408,173,48.82,2513,114,24526,354609,6.09,"00:03:19",2025,"2025-04-29","04-2025","Celso","EXPLICANDO",81,"https://www.youtube.com/watch?v=LyodxQRU24A",0.0070537388893419225,0.0033026176302699177
"G_mOutjnsYI","O FLAMENGO SÓ GANHA POR QUE TEM ELENCO FORTE?",380,80,58.41,1840,54,17389,271936,4.87,"00:03:41",2025,"2025-04-28","04-2025","João","EXPLICANDO",104,"https://www.youtube.com/watch?v=G_mOutjnsYI",0.004600609580769452,0.005980792455000288
"CGVIJXO8oJY","A VERDADE SOBRE O DORIVAL NO CORINTHIANS!",536,801,45.26,7638,346,120002,1727676,5.32,"00:04:02",2025,"2025-04-27","04-2025","Felipe","EXPLICANDO",221,"https://www.youtube.com/watch?v=CGVIJXO8oJY",0.006674888751854136,0.0018416359727337877
"8Ubf-gVK76o","COMO SERÁ A SELEÇÃO BRASILEIRA COM CARLO ANCELOTTI",602,3572,42.11,15329,719,317746,4410866,5.39,"00:04:13",2025,"2025-04-26","04-2025","Felipe","SELEÇÃO BRASILEIRA",,"https://www.youtube.com/watch?v=8Ubf-gVK76o",0.011241683608920333,
"iSurCyxLgpo","Ninguém Acreditava no Hugo Souza… Até Chegar à Seleção",633,42,45.04,976,15,11466,182366,3.97,"00:04:45",2025,"2025-04-26","04-2025","João","TECNICOS BRASILEIRAO",47,"https://www.youtube.com/watch?v=iSurCyxLgpo",0.003663003663003663,0.004099075527646956
"aiyLtiOXxpE","O CRUZEIRO te ENGANA com a posse",378,114,42.93,1635,210,21715,242533,6.72,"00:02:42",2025,"2025-04-25","04-2025","Felipe","EXPLICANDO",179,"https://www.youtube.com/watch?v=aiyLtiOXxpE",0.005249827308312227,0.008243149896384987
"XEdk048SEL0","O QUE MUDOU NO SPFC EM APENAS 2 SEMANAS",511,149,47.2,1733,109,21447,341949,4.58,"00:04:01",2025,"2025-04-24","04-2025","Celso","EXPLICANDO",73,"https://www.youtube.com/watch?v=XEdk048SEL0",0.006947358604933091,0.003403739450739031
"ju130GEheOg","NA ALTITUDE FALTA AR ou FALTA RAÇA!?",274,41,49.41,999,31,11841,149829,5.62,"00:02:15",2025,"2025-04-23","04-2025","João","COMO SER JOGADOR",71,"https://www.youtube.com/watch?v=ju130GEheOg",0.0034625453931255807,0.005996115192973567
"-YpmbJtmvNQ","VOCÊ VAI MUDAR SUA VISÃO SOBRE LÉO JARDIM...",508,132,42.94,1724,77,22854,313519,5.53,"00:03:38",2025,"2025-04-22","04-2025",,,76,"https://www.youtube.com/watch?v=-YpmbJtmvNQ",0.005775794171698608,0.0033254572503719263
"E2NfRDB06yw","O MIRASSOL SALVOU O GRÊMIO...",567,135,41.64,1403,68,20219,298153,4.69,"00:03:56",2025,"2025-04-20","04-2025","Felipe","EXPLICANDO",150,"https://www.youtube.com/watch?v=E2NfRDB06yw",0.006676888075572481,0.007418764528413868
"-QFuXnGQYbU","ZUBELDÍA É A RESPOSTA PARA O RENASCIMENTO DO SPFC?",735,26,38.52,557,17,6181,110001,4.08,"00:04:43",2025,"2025-04-19","04-2025",,,86,"https://www.youtube.com/watch?v=-QFuXnGQYbU",0.00420643908752629,0.01391360621258696
"IufKvjGvaJU","ESSA MALANDRAGEM nos GOLS do VEGETTI VOCÊ NÃO VIU",546,274,43.05,2214,134,19035,267399,4.82,"00:03:55",2025,"2025-04-19","04-2025","João","COMO SER JOGADOR",174,"https://www.youtube.com/watch?v=IufKvjGvaJU",0.014394536380351984,0.009141055949566587
"tVs09GvU5cA","O QUE PODE ACONTECER COM BRUNO HENRIQUE?",663,48,45.03,710,30,12920,249712,3.53,"00:04:58",2025,"2025-04-18","04-2025","Felipe","FUTEBOL INVISIVEL",95,"https://www.youtube.com/watch?v=tVs09GvU5cA",0.0037151702786377707,0.007352941176470588
"4EVDCgB0syo","O FLUMINENSE VAI BRIGAR PELO G4 COM RENATO GAÚCHO?",299,251,52.57,1368,122,15944,224669,9.54,"00:02:37",2025,"2025-04-16","04-2025","Felipe","TECNICOS BRASILEIRAO",76,"https://www.youtube.com/watch?v=4EVDCgB0syo",0.015742599096838936,0.004766683391871551
"vg4LXHTNsvY","PEDRO VAI FAZER 19 GOLS no CAMPEONATO BRASILEIRO (já foram 10!)",355,87,52.62,1853,53,19677,260446,4.68,"00:03:06",2025,"2025-04-16","04-2025","João","EXPLICANDO",100,"https://www.youtube.com/watch?v=vg4LXHTNsvY",0.004421405702088733,0.005082075519642222
"5U2jD4KBxl0","FLAMENGO VIU ISSO e VENCEU o GREMIO no CAMPEONATO BRASILEIRO",345,66,62.53,1294,40,11397,196418,4.46,"00:03:35",2025,"2025-04-14","04-2025","João","EXPLICANDO",26,"https://www.youtube.com/watch?v=5U2jD4KBxl0",0.005790997630955514,0.0022813020970430817
"wF5Km1M18Ms","TRETA ENTRE NEYMAR E SAMUEL XAVIER COMEÇOU EM 2013 E HOJE...",200,12,57.56,501,25,7263,119355,4.11,"00:01:55",2025,"2025-04-14","04-2025","Celso","EXPLICANDO",35,"https://www.youtube.com/watch?v=wF5Km1M18Ms",0.0016522098306484924,0.004818945339391436
"DO9HpAWwNK8","COMO O PALMEIRAS DOMINOU O CORINTHIANS NO BRASILEIRÃO?",679,74,44.32,1006,40,11946,209885,4.07,"00:05",2025,"2025-04-13","04-2025","Celso","EXPLICANDO",136,"https://www.youtube.com/watch?v=DO9HpAWwNK8",0.006194542106144316,0.011384563870751716
"Xf2p-b7fFJc","OS BRASILEIROS AINDA NÃO ENTENDERAM O VINI JR…",732,2095,43.09,7457,495,123365,1467087,5.87,"00:05:15",2025,"2025-04-12","04-2025","João","SELEÇÃO BRASILEIRA",413,"https://www.youtube.com/watch?v=Xf2p-b7fFJc",0.016982126210837757,0.003347789081181859
"bXEMQf4YOYk","EDNALDO RODRIGUES NÃO É MAIS PRESIDENTE DA CBF",761,153,42.16,2022,298,16933,266544,4.2,"00:05:20",2025,"2025-04-11","04-2025","Celso","SELEÇÃO BRASILEIRA",161,"https://www.youtube.com/watch?v=bXEMQf4YOYk",0.009035610937223174,0.009508061182306739
"zkQ3l1YsOB4","INTERNACIONAL FEZ ISSO PRA VENCER na LIBERTADORES",584,169,45.26,800,53,9972,159693,4.55,"00:04:24",2025,"2025-04-11","04-2025","João","EXPLICANDO",57,"https://www.youtube.com/watch?v=zkQ3l1YsOB4",0.016947452868030486,0.005716004813477738
"9g2bjaINI6c","O QUE ACONTECE QUANDO O BAHIA RESOLVE SONHAR GRANDE",482,147,49.88,1627,174,15476,219005,4.91,"00:04",2025,"2025-04-10","04-2025","João","EXPLICANDO",68,"https://www.youtube.com/watch?v=9g2bjaINI6c",0.009498578444042389,0.004393900232618248
"dkbve4hCwCY","O QUE VOCÊ NÃO VIU em Corinthians x América de Cali",343,84,58.5,1367,34,15776,209419,5.66,"00:03:20",2025,"2025-04-09","04-2025","Felipe","EXPLICANDO",71,"https://www.youtube.com/watch?v=dkbve4hCwCY",0.005324543610547667,0.004500507099391481
"gilOotfU_00","COMO ANDRÉ CARRILLO DESTRAVOU CORINTHIANS X AMÉRICA DE CALI?",234,108,61.86,1092,26,16494,223664,5.62,"00:02:24",2025,"2025-04-09","04-2025","Celso","EXPLICANDO",25,"https://www.youtube.com/watch?v=gilOotfU_00",0.0065478355765733,0.0015157026797623378
"Ng_Rmz5ZMMk","ENTRE MEMES E RIVALIDADES: COMO A KINGS LEAGUE FICOU SÉRIA",558,45,49.21,563,7,6697,116057,4.12,"00:04:34",2025,"2025-04-08","04-2025","Felipe","KINGS LEAGUE",16,"https://www.youtube.com/watch?v=Ng_Rmz5ZMMk",0.006719426608929371,0.002389129460952665
"4EOEZ3Ua0Wk","Como Renato Paiva Fez O Botafogo Renascer Em 9 Jogos",698,74,38.21,946,93,11875,197520,4.39,"00:04:33",2025,"2025-04-05","04-2025","Felipe","EXPLICANDO",25,"https://www.youtube.com/watch?v=4EOEZ3Ua0Wk",0.006231578947368421,0.002105263157894737
"IRn07do_TPQ","A VERDADE SOBRE ERICK PULGA vs INTERNACIONAL na LIBERTADORES",449,71,43.85,867,86,10848,159858,4.86,"00:03:16",2025,"2025-04-04","04-2025","João","EXPLICANDO",81,"https://www.youtube.com/watch?v=IRn07do_TPQ",0.0065449852507374635,0.007466814159292036
"4OZY7UPF-Uk","RACING É O CARRASCO DOS BRASILEIROS",735,41,31.67,861,67,10635,160338,4.8,"00:03:52",2025,"2025-04-03","04-2025","Celso","EXPLICANDO",73,"https://www.youtube.com/watch?v=4OZY7UPF-Uk",0.0038551951104842503,0.00686412787964269
"VQXXZK663i8","NEM TUDO DEU  ERRADO PRO CORINTHIANS X HURACÁN NA SULA",502,230,44.97,1848,79,20817,318309,4.59,"00:03:45",2025,"2025-04-03","04-2025","Celso","EXPLICANDO",99,"https://www.youtube.com/watch?v=VQXXZK663i8",0.011048662151126484,0.004755728491137051
"zIZGvwJAuys","JEMERSON REALMENTE ERROU no JOGO do GREMIO?",400,502,44.65,2236,765,33213,397590,5.64,"00:02:58",2025,"2025-04-03","04-2025","João","EXPLICANDO",259,"https://www.youtube.com/watch?v=zIZGvwJAuys",0.01511456357450396,0.007798151326287899
"hWpJtlhEtv8","KINGS LEAGUE É SHOW SEM FUTEBOL?",661,72,45.39,736,21,7973,137638,4.02,"00:05",2025,"2025-04-01","04-2025","Felipe","KINGS LEAGUE",35,"https://www.youtube.com/watch?v=hWpJtlhEtv8",0.009030477862786906,0.004389815627743635
"Y1-DWfamwPw","ACHOU QUE A KINGS LEAGUE ERA SÓ MEME?",894,450,40.69,1834,80,24422,435315,3.86,"00:06:03",2025,"2025-03-30","03-2025","Felipe","KINGS LEAGUE",50,"https://www.youtube.com/watch?v=Y1-DWfamwPw",0.01842600933584473,0.0020473343706494144
"r53k1duqKsY","POR QUE FLAMENGO NÃO VENCEU na ESTREIA do CAMPEONATO BRASILEIRO?",569,115,50.96,1620,70,15499,236690,4.85,"00:04:49",2025,"2025-03-30","03-2025","João","EXPLICANDO",62,"https://www.youtube.com/watch?v=r53k1duqKsY",0.00741983353764759,0.004000258081166527
"4RqRpoVafKE","COMO O CORINTHIANS FOI CAMPEÃO PAULISTÃO X PALMEIRAS?",576,416,56.02,4634,168,55603,736161,5.74,"00:05:22",2025,"2025-03-29","03-2025","Celso","EXPLICANDO",73,"https://www.youtube.com/watch?v=4RqRpoVafKE",0.007481610704458392,0.001312878801503516
"IDfeo1bDHdo","A SELEÇÃO DOS MELHORES JOGADORES DOS ESTADUAIS",538,27,50.18,1310,28,13206,186444,5.34,"00:04:29",2025,"2025-03-28","03-2025","Felipe","SEGUNDO OS NUMEROS",81,"https://www.youtube.com/watch?v=IDfeo1bDHdo",0.002044525215810995,0.006133575647432985
"1Tv59cjXgQ8","SELEÇÃO BRASILEIRA NÃO ENTENDEU ISSO",583,420,52.45,4779,351,55051,775226,5.38,"00:05:05",2025,"2025-03-26","03-2025","João","SELEÇÃO BRASILEIRA",197,"https://www.youtube.com/watch?v=1Tv59cjXgQ8",0.007629289204555775,0.00357849993642259
"O_BQqnW5AXs","O Goleiro Que Ninguém Quer Mas Que o Brasil Mais Precisa",830,22,45.85,700,30,6398,132801,5.45,"00:06:20",2025,"2025-03-25","03-2025","João","SELEÇÃO BRASILEIRA",56,"https://www.youtube.com/watch?v=O_BQqnW5AXs",0.0034385745545482964,0.0087527352297593
"Kp-sP4MdKd4","COMO WESLEY VIROU TITULAR DA SELEÇÃO BRASILEIRA",405,231,52.97,2538,100,30616,454822,5.06,"00:03:34",2025,"2025-03-22","03-2025","Celso","SELEÇÃO BRASILEIRA",134,"https://www.youtube.com/watch?v=Kp-sP4MdKd4",0.0075450744708649075,0.0043767964463025865
"oWFUfINjRrg","PROBLEMAS da SELEÇÃO BRASILEIRA de DORIVAL JUNIOR na SAÍDA de BOLA",650,276,52.73,3093,138,31058,419799,5.12,"00:05:42",2025,"2025-03-21","03-2025","João","SELEÇÃO BRASILEIRA",154,"https://www.youtube.com/watch?v=oWFUfINjRrg",0.008886599265889627,0.004958464807778994
"R97ECiUT850","WESLEY VAI RESOLVER A LATERAL DIREITA DA SELEÇÃO BRASILEIRA?",582,247,39.38,3035,129,46773,612850,6.95,"00:03:49",2025,"2025-03-19","03-2025","Felipe","SELEÇÃO BRASILEIRA",,,0.005280824407243495,
"dkiIKMM_Jog","E Se João Pedro For o Camisa 9 Que a Seleção Sempre Procurou?",405,200,41.97,1774,68,22963,318551,5.21,"00:02:49",2025,"2025-03-18","03-2025","Felipe","SELEÇÃO BRASILEIRA",127,"https://www.youtube.com/watch?v=dkiIKMM_Jog",0.008709663371510691,0.005530636240909289
"uTUMkx8-ioA","COMO O CORINTHIANS VENCEU O PALMEIRAS NA FINAL DO PAULISTÃO?",715,1173,53.77,9014,429,89520,1524510,4.23,"00:06:24",2025,"2025-03-18","03-2025","Celso","EXPLICANDO",146,"https://www.youtube.com/watch?v=uTUMkx8-ioA",0.013103217158176944,0.0016309204647006255
"2BUGMXDXpa8","INTERNACIONAL CAMPEAO - POR TRÁS do GOL do ENNER VALENCIA",616,336,36.26,1360,108,25077,297756,4.78,"00:03:43",2025,"2025-03-17","03-2025","João","EXPLICANDO",62,"https://www.youtube.com/watch?v=2BUGMXDXpa8",0.01339873190573035,0.0024723850540335768
"1mkGPyv9p-Y","Andrey Santos Reserva na Europa e Convocado pra Seleção Brasileira",461,116,43.32,1427,61,21492,283318,5.25,"00:03:19",2025,"2025-03-15","03-2025","Felipe","SELEÇÃO BRASILEIRA",88,"https://www.youtube.com/watch?v=1mkGPyv9p-Y",0.005397357156151126,0.004094546808114647
"713fZ5FcvlU","O BAHIA DESCOBRIU UM NOVO JEITO DE JOGAR LIBERTADORES",704,776,48.55,2691,238,18200,266264,4.64,"00:05:41",2025,"2025-03-14","03-2025","João","EXPLICANDO",103,"https://www.youtube.com/watch?v=713fZ5FcvlU",0.04263736263736264,0.005659340659340659
"DdJLd2_vV1E","MEMPHIS DEPAY PIPOCOU EM CORINTHIANS X BARCELONA?",487,96,51.01,1815,81,15476,205443,5.49,"00:04:08",2025,"2025-03-14","03-2025","Celso","EXPLICANDO",96,"https://www.youtube.com/watch?v=DdJLd2_vV1E",0.0062031532695787026,0.0062031532695787026
"Ia7A35_jfTE","COMO o PALMEIRAS venceu ALÉM do PENALTI",649,95,50.8,1212,99,12580,203258,4.4,"00:05:29",2025,"2025-03-11","03-2025","João","EXPLICANDO",202,"https://www.youtube.com/watch?v=Ia7A35_jfTE",0.007551669316375199,0.016057233704292528
"SVlJvP9C850","CORINTHIANS NA FINAL: DEFESA TEM ESPERANÇA?",461,349,55.45,4171,165,38200,503504,5.58,"00:04:15",2025,"2025-03-10","03-2025","Celso","EXPLICANDO",74,"https://www.youtube.com/watch?v=SVlJvP9C850",0.009136125654450261,0.0019371727748691099
"DMiswF2N9-8","Como o GALO GOLEOU o AMÉRICA na FINAL DO MINEIRO",545,705,56.58,5080,152,57523,703188,6.11,"00:05:08",2025,"2025-03-09","03-2025","Felipe","EXPLICANDO",215,"https://www.youtube.com/watch?v=DMiswF2N9-8",0.012255967178346053,0.0037376353806303567
"6p6hMR7PjKw","COMO JOGA LUCAS EVANGELISTA, REFORÇO DO PALMEIRAS?",518,423,38.79,1679,75,32040,396622,6,"00:03:20",2025,"2025-03-05","03-2025","Celso","COMO JOGA",52,"https://www.youtube.com/watch?v=6p6hMR7PjKw",0.013202247191011237,0.0016229712858926342
"gKRiYCRkRVg","COMO JOGA BRAHIAN PALACIOS, o novo ponta do VASCO",412,186,31.92,1285,45,25142,300828,4.98,"00:02:11",2025,"2025-03-04","03-2025","João","COMO JOGA",55,"https://www.youtube.com/watch?v=gKRiYCRkRVg",0.007397979476573065,0.002187574576406014
"gCl7ankZZ5c","A ÚNICA MANEIRA DE VER FUTEBOL COMO UM PROFISSIONAL",466,3598,46.16,12561,1317,139722,1960445,5.2,"00:03:35",2025,"2025-03-03","03-2025","João","FUTEBOL INVISIVEL",156,"https://www.youtube.com/watch?v=gCl7ankZZ5c",0.02575113439544238,0.0011165027697857173
"zpL4zNM4gro","COMO JOGA IVÁN ROMÁN, o novo zagueiro chileno do GALO",522,303,39.66,2441,62,27967,387852,5.24,"00:03:27",2025,"2025-03-02","03-2025","Felipe","COMO JOGA",49,"https://www.youtube.com/watch?v=zpL4zNM4gro",0.010834197446991097,0.0017520649336718276
"OtUOuVLT8l4","COMO JOGA VITOR ROQUE, REFORÇO DO PALMEIRAS?",624,110,42.14,1215,43,15563,243430,4.46,"00:04:22",2025,"2025-02-28","02-2025","Celso","COMO JOGA",42,"https://www.youtube.com/watch?v=OtUOuVLT8l4",0.007068046006554006,0.0026987084752297117
"yYGfGVLpCwY","COMO JOGA LOIDE AUGUSTO REFORÇO do VASCO",365,367,41.72,2254,175,47628,482383,6.02,"00:02:32",2025,"2025-02-28","02-2025","João","COMO JOGA",100,"https://www.youtube.com/watch?v=yYGfGVLpCwY",0.007705551356345007,0.002099605274208449
"jbiDRnLN_ik","O QUE FALTOU PARA O CORINTHIANS X UCV NA LIBERTADORES?",749,317,48.21,2705,101,31368,496486,4.38,"00:06:01",2025,"2025-02-27","02-2025","Celso","EXPLICANDO",121,"https://www.youtube.com/watch?v=jbiDRnLN_ik",0.010105840346850293,0.003857434327977557
"OyCRaXXD1c0","COMO JOGA O THIAGO MAIA, REFORÇO DO SANTOS?",603,233,37.75,1260,59,21434,286812,5.63,"00:03:47",2025,"2025-02-26","02-2025","Celso","COMO JOGA",57,"https://www.youtube.com/watch?v=OyCRaXXD1c0",0.010870579453205189,0.002659326304002986
"nwReLpg896Y","EVERTON RIBEIRO é o CAPITÃO INVISÍVEL do BAHIA na LIBERTADORES",622,1776,35.86,5522,978,55930,561989,5.29,"00:03:43",2025,"2025-02-26","02-2025","João","EXPLICANDO",224,"https://www.youtube.com/watch?v=nwReLpg896Y",0.031753978187019485,0.004005006257822278
"Gyd0CSuZWrc","COMO JOGA NUNO MOREIRA, nova contratação do VASCO",377,1893,38.64,7188,341,129434,1205356,7.15,"00:02:25",2025,"2025-02-25","02-2025","João","COMO JOGA",325,"https://www.youtube.com/watch?v=Gyd0CSuZWrc",0.014625214394981226,0.002510932212556206
"P0N8DhcSupw","COMO JOGAM WAGNER LEONARDO e LUAN CÂNDIDO, novos reforços do GRÊMIO",581,165,49.32,1294,41,14870,258373,3.82,"00:04:46",2025,"2025-02-23","02-2025","Felipe","COMO JOGA",34,"https://www.youtube.com/watch?v=P0N8DhcSupw",0.01109616677874916,0.0022864828513786146
"t9dbRrpf0RY","COMO JOGA EVERALDO, novo reforço do FLUMINENSE",637,12,26.01,206,27,12226,82298,2.68,"00:02:45",2025,"2025-02-23","02-2025","Celso","COMO JOGA",21,"https://www.youtube.com/watch?v=t9dbRrpf0RY",0.000981514804514968,0.0017176509079011941
"0XQmKXknw9Y","COMO JOGA SERGIO OLIVEIRA, REFORÇO DO SPORT",657,14,28.61,263,16,4657,90632,3.49,"00:03:07",2025,"2025-02-22","02-2025","Celso","COMO JOGA",54,"https://www.youtube.com/watch?v=0XQmKXknw9Y",0.003006227184882972,0.011595447713120034
"RNm3bJeMWa4","COMO JOGA SANTIAGO RODRÍGUEZ, o novo reforço do BOTAFOGO",926,292,28.16,2154,244,46798,499132,6.3,"00:04:20",2025,"2025-02-22","02-2025","Celso","COMO JOGA",74,"https://www.youtube.com/watch?v=RNm3bJeMWa4",0.006239582888157614,0.0015812641565878885
"s9dGo5t5DpU","COMO JOGA BENJAMIN GARRÉ REFORÇO do VASCO",622,994,42.21,4445,291,59538,728710,5.41,"00:04:22",2025,"2025-02-22","02-2025","João","COMO JOGA",235,"https://www.youtube.com/watch?v=s9dGo5t5DpU",0.016695219859585476,0.003947059021129363
"KPSBNqoLH0U","COMO O RACING GANHOU DO BOTAFOGO NA IDA DA RECOPA?",578,5,36.01,226,6,3233,72933,3.15,"00:03:28",2025,"2025-02-21","02-2025","Celso","EXPLICANDO",8,"https://www.youtube.com/watch?v=KPSBNqoLH0U",0.001546551190844417,0.0024744819053510673
"wFwb0WgnWDg","COMO JOGA O ZAGUEIRO MICAEL, REFORÇO DO PALMEIRAS?",568,540,34.93,2290,309,66433,844708,5.74,"00:03:18",2025,"2025-02-21","02-2025","Celso","COMO JOGA",164,"https://www.youtube.com/watch?v=wFwb0WgnWDg",0.008128490358707269,0.0024686526274592447
"4B58Gc_IMqs","COMO JOGA FABRIZIO ANGILERI, POSSÍVEL REFORÇO DO CORINTHIANS?",518,862,40.19,7184,557,222369,2649374,6.42,"00:03:28",2025,"2025-02-19","02-2025","Celso","COMO JOGA",378,"https://www.youtube.com/watch?v=4B58Gc_IMqs",0.003876439611636514,0.0016998772310888657
"o-jnq94If6M","COMO O BAHIA SE PREPAROU PRA ALTITUDE na LIBERTADORES",669,1280,42.6,3276,408,31312,485780,4.47,"00:04:45",2025,"2025-02-19","02-2025","João","EXPLICANDO",143,"https://www.youtube.com/watch?v=o-jnq94If6M",0.040878896269800714,0.004566939192641798
"AKXKVjqDQVo","O QUE FALTOU EM PALMEIRAS X SÃO PAULO NO PAULISTÃO?",501,15,45.33,552,9,6880,128978,4.09,"00:03:47",2025,"2025-02-17","02-2025","Celso","EXPLICANDO",30,"https://www.youtube.com/watch?v=AKXKVjqDQVo",0.002180232558139535,0.00436046511627907
"oxHAXGcKSBw","Como Joga CRISTIAN OLIVERA Novo RREFORÇO do BAHIA",468,1619,40.81,4830,364,91138,897513,6.61,"00:03:28",2025,"2025-02-17","02-2025","Celso","COMO JOGA",263,"https://www.youtube.com/watch?v=oxHAXGcKSBw",0.01776426956922469,0.0028857337224867784
"TyE7Nyvxhok","COMO JOGAR DE ZAGUEIRO no CAMPO",688,108,45.99,1161,149,10298,211307,3.46,"00:05:16",2025,"2025-02-16","02-2025","João","COMO SER JOGADOR",42,"https://www.youtube.com/watch?v=TyE7Nyvxhok",0.01048747329578559,0.004078461837249951
"6f8wvqUOcA4","COMO o CORINTHIANS VENCEU o SANTOS",472,1674,62.6,6034,269,61650,1020726,4.69,"00:04:55",2025,"2025-02-13","02-2025","João","EXPLICANDO",155,"https://www.youtube.com/watch?v=6f8wvqUOcA4",0.027153284671532846,0.0025141930251419303
"4gxEfmNpXF4","Como joga LUCAS ESTEVES, possível novo lateral do GRÊMIO",398,1208,51.68,4117,173,46033,631743,9.69,"00:03:25",2025,"2025-02-12","02-2025","Felipe","COMO JOGA",112,"https://www.youtube.com/watch?v=4gxEfmNpXF4",0.02624204375122195,0.0024330371689874654
"GOU0qQN4gDE","Benjamin Rollheiser É O Verdadeiro Camisa 10 Do Santos",604,732,40.48,3518,419,91467,1442844,4.55,"00:04:04",2025,"2025-02-11","02-2025","Celso","COMO JOGA",210,"https://www.youtube.com/watch?v=GOU0qQN4gDE",0.008002886286857556,0.002295910000327987
"P8m-5l5pPrw","COMO o GALO venceu o CRUZEIRO no clássico do MINEIRO",720,1495,48.72,6571,425,75389,1056213,4.8,"00:05:50",2025,"2025-02-11","02-2025","Felipe","EXPLICANDO",362,"https://www.youtube.com/watch?v=P8m-5l5pPrw",0.019830479247635598,0.004801761530196713
"kj79xjcAIgk","Amuzu Pode Ser a Surpresa do Grêmio em 2025?",395,2246,46.59,7676,603,110738,1473426,5.58,"00:03:04",2025,"2025-02-09","02-2025","Felipe","COMO JOGA",174,"https://www.youtube.com/watch?v=kj79xjcAIgk",0.020282107316368366,0.0015712763459697664
"X2P8S8QAR3Q","EXPLICANDO ACERTOS E ERROS DE PALMEIRAS X CORINTHIANS NO PAULISTÃO",729,860,49.63,4534,340,52972,934871,4.04,"00:06:01",2025,"2025-02-07","02-2025","Celso","EXPLICANDO",234,"https://www.youtube.com/watch?v=X2P8S8QAR3Q",0.01623499207128294,0.0044174280752095445
